TITLE;TYPE;RATING;REVIEWS;ADDRESS;LATITUDE;LONGITUDE;POSTAL_CODE;PRICE;DESCRIPTION;TAGS;
Cómete México General Pardiñas;Mexicano;9,1;8650;Calle del Gral. Pardiñas, 12, 28001 Madrid;40.4243351;-3.6785899;28001;16;;Con amigos, Familia, Grupos, Terraza, Certificado de Excelencia TripAdvisor 2018, Día de la Madre, Día del Padre, Económicos, Fin de Año y Año Nuevo, Nochebuena y Navidad, Reabierto, San Valentín, TOGETHER, Latino;
Chic Sushi;Japonés;9,1;9409;Calle Caballero de Gracia, 12, 28013 Madrid;40.4194215;-3.7005835;28013;15;;Con amigos, Cumpleaños, Grupos, Romántico, Sushi, Tartar, Certificado de Excelencia TripAdvisor 2018, Día de la Madre, Día del Padre, Económicos, Family Days, Fin de Año y Año Nuevo, Nochebuena y Navidad, Reabierto, SABOREA ASIA, San Valentín, Asiático;
Longan Asian Gastro;Asiático;9,1;1235;Calle del Dr. Fleming, 31, 28036 Madrid;40.4610953;-3.688100399999999;28036;21;;Afterwork, Con amigos, Familia, Grupos, Terraza, Sushi, Family Days, Reabierto, SABOREA ASIA, San Valentín;
Pantín Grill;Americano;9,1;1549;Calle Echegaray, 10, 28014 Madrid;40.4156455;-3.6996873;28014;14;;Con amigos, Hamburguesas, Family Days, Nochebuena y Navidad, Reabierto, San Valentín;
Las Cuevas de Luis Candelas;Español;9,9;9;Calle Cuchilleros, 1, 28005 Madrid;40.4148478;-3.708102999999999;28005;40;;Reabierto, Europeo;
La Bonita Madrid;Mediterráneo;9,3;1223;Calle de Rosario Pino, 15, 28020 Madrid;40.4618033;-3.6934605;28020;32;;Bodas, Comuniones, Con amigos, Cumpleaños, De negocios, Despedida de solter@, Grupos, Terraza, Family Days, Reabierto;
Las Noches de Moscú;Ruso;8,9;4352;C/ Marqués de Santa Ana, 37, 28004 Madrid;40.4249556;-3.7042568;28004;20;;Con amigos, Grupos, Tipico, Tartar, Día de la Madre, Día del Padre, Fin de Año y Año Nuevo, Nochebuena y Navidad, Reabierto, San Valentín, Europeo;
Curry Masala;Indio;8,8;1052;C/ Silva, 16, 28004 Madrid;40.42134679999999;-3.7062038;28004;20;;Con amigos, Cumpleaños, Despedida de solter@, Familia, Fin de Año y Año Nuevo, Reabierto, SABOREA ASIA, San Valentín, Asiático;
Saraiba;De mercado;9;2427;Calle de Antonio Acuña, 7, 28009 Madrid;40.42279;-3.67847;28009;40;Muy cerca de El Retiro puedes dejarte envolver por el sabor y el olor a tierras gallegas. Saraiba es un restaurante muy especial pensado para disfrutar de la vida y de la buena comida con los mejores productos de Galicia. Su nombre se refiere al agua mezclada con hielo que cae a modo de granizo y que cala hasta los huesos. Y eso es lo mismo que ocurre con su marisco gallego, sus chuletones a la parrilla, sus anchoas del Cantábrico, su rodaballo salvaje y todas las demás delicias de su carta. La zona de tapeo es de lo más animado y es perfecta para tomar un vino con una chistorrita a la sidra o una riquísima empanada de casera. Mmmm…;Con amigos, De negocios, Grupos, Carnes, Cochinillo, Marisco, Tartar, Selección Insider - Mariscos, Certificado de Excelencia TripAdvisor 2018, Día de la Madre, Día del Padre, Fin de Año y Año Nuevo, Nochebuena y Navidad, Reabierto;
Casa Marius;Español;9;2600;Calle del Almte., 2, 28004 Madrid;40.4224681;-3.6953797;28004;20;;Con amigos, Grupos, Arroces, Carnes, Cocido, Paella, Día de la Madre, Día del Padre, Fin de Año y Año Nuevo, Nochebuena y Navidad, Reabierto, TOGETHER, Europeo;
Donde Marian;Del Norte;9;800;Calle del Torpedero Tucumán, 32, 28016 Madrid;40.4632012;-3.6717122;28016;43;En una callejuela residencial, ajena al barullo del centro, no esperaría uno encontrarse con uno de los secretos mejor guardados de Chamartín… pero es lo que pasa cuando descubres Donde Marian. Un restaurante con historia que ofrece a su clientela manjares vasco-navarros cocinados con mimo. Tras más de 20 años al frente, Marian de la Peña (dueña y familia de Arzak), decidió jubilarse y dejar el restaurante en manos de unos amigos de la familia, Alfonso (Luca de Tena) y Ana. Los nuevos propietarios han conseguido renovarse sin perder la esencia. En la carta siguen mandando los platos de siempre: las alubias de Tolosa, las alcachofas (olímpicas), la menestra de verduras, el foie acaramelado con naranja o la suave ensaladilla rusa. Y sigue siendo una apuesta segura la merluza (frita, en salsa verde, con cogollos…) o su chuleta de vaca a la parrilla. Para endulzar, difícil la elección entre el tatín de manzana, el pastel ruso o el flan.;Bodas, Comuniones, Con amigos, Cumpleaños, De negocios, Familia, Grupos, Terraza, Carnes, De cuchara, Selección Insider - Terrazas, Día del Padre, Family Days, Fin de Año y Año Nuevo, Insider Week, Nochebuena y Navidad, Reabierto, Europeo, Español;
Surya; ;9;837;Calle Tudescos, 4, 28004 Madrid;40.4210035;-3.7053557;28004;18;;Reabierto, Asiático;
La Pavía de Chamberí;De mercado;9;1086;Calle de Ríos Rosas, 38, 28003 Madrid;40.4415319;-3.6980417;28003;32;Un hostelero con solera, Juan Salazar (El Foque de Quiñones), y su hijo convierten este restaurante en un pequeño templo del bacalao. El entorno es agradable, con aspecto de moderna casa de comidas, y tienen una barra con mesas altas para los que quieran comer de una forma más informal a base de raciones (hay posibilidad de medias raciones, ¡fetén!). Los platos son de esos que nunca fallan: la clásica ensaladilla rusa (tan rica como socorrida) y, cómo no, los soldaditos de Pavía (tan jugosos, tan ricos…), pero también el bacalao en otras preparaciones como el asado al horno con patatas panadera, al Pil Pil, a la vizcaína, a la sidra, encebollado…así hasta doce diferentes recetas. ¿Quieres más? Pide las gambas rojas, las coquinas o una carrillera melosa si eres más carnívoro.;Bacalao, Family Days, Reabierto, San Valentín, TOGETHER;
Shan Hai City;Asiático;9;221;Calle de Orense, 9, 28020 Madrid;40.4477371;-3.6957256;28020;15;;Con amigos, Familia, Grupos, Reabierto, San Valentín;
Oven Mozzarella Bar - Gran Vía;Italiano;9;545;Calle Gran Vía, 6, 28013 Madrid;40.4195167;-3.6978802;28013;23;Para comerte la mejor lasaña boloñesa de tu vida tienes que desplazarte hasta la mismísima Gran Vía. Concretamente, a Oven Mozzarella Bar. Y es que, este plato, tiene un auténtico club de fans que muere, literalmente, por saborear esa salsa boloñesa casera, con su parmesano por encima y una bechamel difícil de igualar. Por cierto, las pizzas, la burrata y las ensaladas están igual  de deliciosas. Y si entre tanta cosa rica, no sabes qué elegir, pregunta por las sugerencias del día porque seguro que te sacan de dudas. Y si quieres seguir las recomendaciones del chef, no te pierdas el risotto de fungui y trufa o el pollo picat. Por si fuera poco, el restaurante es bonito, acogedor, romántico y con un equipo que disfruta de lo lindo haciendo felices a sus clientes. ¡Gracie mile!;Con amigos, Cumpleaños, Para niños, Pizza, Selección Insider - Italianos, Reabierto, Europeo;
Ha Long by Saigon;Asiático;9;169;Calle de Velázquez, 87, 28006 Madrid;40.4337274;-3.6836099;28006;25;;Reabierto;
Fast Chicken;Árabe;9;24;Calle de San Germán, 64, 28020 Madrid;40.4573464;-3.7001579;28020;18;;Con amigos, Cumpleaños, Familia, Reabierto, San Valentín;
Pisco y Lima - La Latina; ;9;63;Calle de la Cebada, 3, 28005 Madrid;40.4107135;-3.7099175;28005;23;;Reabierto, Latino;
Rias Bajas -Clara del Rey-;Gallego;9,2;6329;C/ Alustante, 11 ( C/ Clara del Rey, 33 posterior), 28002 Madrid;40.4425314;-3.6712104;28002;35;Este asador gallego del barrio de Chamartín es un clásico entre los amantes de la buena carne roja. Además de ofrecer las mejores carnes del norte de España, pueden presumir de ser los primeros que sirvieron carne a la piedra en Madrid (allá por 1979). La pieza llega troceada, limpia de grasa y hueso junto con una piedra ardiente donde uno puede darle el punto deseado. Se acompaña de tres salsas caseras y sal en escamas. ¡Un disparate! Pero en su carta hay mucho más que rascar: arroz con bogavante, trigueros a la parrilla, pulpo con cachelos, merluza de pincho… En los postres mandan las filloas rellenas con una crema suave como pocas. Galicia en estado puro.;Bodas, Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Grupos, Carnes, De cuchara, Certificado de Excelencia TripAdvisor 2018, Día del Padre, Fin de Año y Año Nuevo, Nochebuena y Navidad, Reabierto, San Valentín, Europeo, Español;
Steakburger Gran Vía;Americano;9,2;318;Calle Gran Vía, 16, 28013 Madrid;40.4198527;-3.6993808;28013;20;;Hamburguesas, Reabierto;
Arrabal;Mediterráneo;8,4;527;Plaza Mayor, 23, 28012 Madrid;40.415997;-3.7080888;28012;25;;Afterwork, Con amigos, Nochebuena y Navidad, Reabierto, TOGETHER;
El Almirez;Vasco;8,7;3975;Calle de Maldonado, 5, 28006 Madrid;40.4340888;-3.6850252;28006;30;;Familia, Bacalao, Carnes, De cuchara, Certificado de Excelencia TripAdvisor 2018, Día de la Madre, Día del Padre, Family Days, Reabierto, San Valentín, Europeo, Español;
HORCHER;Gastronómico;9,7;129;Calle de Alfonso XII, 6, 28014 Madrid;40.4186957;-3.6890673;28014;85;Pasan los años, los lustros, las décadas… y Horcher sigue allí, frente al parque del Retiro, desde que se instaló en 1943 procedente de Berlín, donde había abierto sus puertas en 1904. Este establecimiento histórico que dirige la cuarta generación de la familia Horcher resume a la perfección el concepto ‘restaurante clásico’: la cocina internacional de raíz germánica con productos de temporada y la decoración señorial y elegante en cada uno de sus salones de paredes estampadas siguen como el primer día. Las buenas formas marcan cualquier visita al restaurante, cosa que hace especial la experiencia de comer o cenar allí. El código de etiqueta obliga a vestir chaqueta y los camareros de toda la vida sirven platos de raciones generosas que no siguen modas. La caza manda y están pensados para compartir: consomé hecho con el jugo del solomillo, ragout de bogavante, perdiz a la prensa, stroganoff de corzo, becada... Horcher siempre ha acogido a políticos, empresarios, nobles y famosos como Sofía Loren, Juan Carlos I y Dalí.;De negocios, Tartar, Selección Insider - Gastronómicos, Certificado de Excelencia TripAdvisor 2018, Reabierto, De mercado;
Oceanika Madrid;De Fusión;9,2;921;Calle Antonio Pérez, 26, 28002 Madrid;40.4428716;-3.6819145;28002;30;;Con amigos, Ceviche, Family Days, Reabierto, San Valentín;
La Elegida;Mediterráneo;9,2;1836;Calle de Trafalgar, 15, 28010 Madrid;40.4317248;-3.7008294;28010;30;La Elegida es el resultado del mimo, la atención al detalle y la pasión de un equipo dirigido por Ivonne del Saz Álvarez y capitaneado en los fogones por Jaime Pascual, uno de los mejores chefs del momento. Ivonne, además del alma del restaurante, se encarga de los vinos. Por su parte, Jaime Pascual, elabora una carta perfecta y muy variada de la cual recomienda la burrata con tomate semiseco y pesto, la ensalada verde con pollo crujiente y salsa de miel y mostaza o la escalibada de verduras al carbón con ventresca de bonito. Del mar tienes que probar su taco de atún rojo con caldo marinado y en el apartado de las carnes, su hamburguesa es brutal. ¡Enhorabuena Ivonne!;Con amigos, Carnes, Selección Insider - Mediterráneos, Selección Insider - Trendy, Family Days, Reabierto;
Aroy Thai;Tailandés;9,1;7111;C/ Comandante Zorita, 3, 28020 Madrid;40.4475615;-3.698738;28020;24;;Bodas, Comuniones, Con amigos, Cumpleaños, Familia, Grupos, Día de la Madre, Día del Padre, Fin de Año y Año Nuevo, Healthy, Nochebuena y Navidad, Reabierto, SABOREA ASIA, San Valentín, Asiático;
Royal Thai Las Tablas;Tailandés;9,1;4981;C/Fromista, 16-18, 28050 Madrid;40.511432;-3.6711895;28050;30;Comida tailandesa en estado puro es lo que ofrece este restaurante de la capital. Una infinidad de sabores y aromas se combinan en su amplia y variada carta. En Royal Thai puedes pedir sin miedo a equivocarte: tallarines, sopas, arroces, curris… pero si lo que quieres es conocer la verdadera esencia de esta cocina, debes pedir sí o sí el pad thai (da igual cuál porque todos son impresionantes), el massman curry de pollo y los pinchitos de langostino. Su clientela aplaude la atención por parte del equipo y el buen ambiente que se respira, casi tanto como el plato de pato ped makham, que está tremendo. Para terminar, prueba alguno de sus tés para hacer bien la digestión. ¡Te encantarán!;Comuniones, Con amigos, Cumpleaños, De negocios, Familia, Grupos, Selección Insider - Terrazas, Día de la Madre, Día del Padre, Fin de Año y Año Nuevo, Nochebuena y Navidad, Reabierto, SABOREA ASIA, San Valentín, Asiático;
Tablafina - NH Nacional;Español;9,1;1258;Paseo del Prado, 48, 28014 Madrid;40.4097942;-3.692809;28014;27;;Con amigos, Fiestas San Isidro, Cocido, Pinchos y Tapas, Certificado de Excelencia TripAdvisor 2018, Día de la Madre, Family Days, Fin de Año y Año Nuevo, Reabierto, San Valentín, Europeo;
Tanqueray Room - Larios Café;Mediterráneo;9,1;350;Calle de Silva, 4, 28013 Madrid;40.4206332;-3.7076313;28013;30;;Bodas, Con amigos, Cumpleaños, Despedida de solter@, Familia, Grupos, Romántico, Bacalao, Carnes, Ceviche, Tartar, Certificado de Excelencia TripAdvisor 2018, Día de la Madre, Nochebuena y Navidad, Reabierto, Restaurant Week;
Sabor Nusantara;Asiático;9,1;613;Calle de Viriato, 39, 28010 Madrid;40.4358993;-3.6997384;28010;22;;Con amigos, Family Days, Reabierto, SABOREA ASIA, TOGETHER;
Sakale;Japonés;9,1;2830;Calle del Molino de Viento, 4, 28004 Madrid;40.4232716;-3.703707999999999;28004;20;;Sushi, Family Days, Reabierto, SABOREA ASIA, Asiático;
Habel Babel;Árabe;8,9;502;Calle de Sta. Maria, 18, 28014 Madrid;40.41298889999999;-3.6978462;28014;17;;Family Days, Reabierto;
La Tená;Mediterráneo;9,1;185;Calle de Antonio López Aguado, 10, 28029 Madrid;40.4824455;-3.7011484;28029;30;;Con amigos, Cumpleaños, De negocios, Familia, Grupos, Reabierto;
Hamburguesa Nostra - Gourmet Experience ECI Goya;Americano;9,1;38;Calle de Goya, 87, 28001 Madrid;40.4251362;-3.6765457;28001;16;;Reabierto, San Valentín;
Mexcalista;Mexicano;9,3;75;Calle del León, 5, 28014 Madrid;40.4144604;-3.6985781;28014;22;;Afterwork, Con amigos, Familia, Reabierto, Latino;
Taste of India;Indio;8,7;738;Calle Núñez de Arce, 15, 28012 Madrid;40.4151117;-3.7010965;28012;15;;Con amigos, Grupos, Romántico, Certificado de Excelencia TripAdvisor 2018, Día del Padre, Económicos, Family Days, Reabierto, SABOREA ASIA, San Valentín, Asiático;
Sumo Juan Bravo;Japonés;9;2945;Calle de Juan Bravo, 66, 28006 Madrid;40.4321568;-3.6731312;28006;18;;Sushi, Reabierto, SABOREA ASIA, San Valentín, TOGETHER, Asiático;
Pisco y Lima; ;9;65;Calle de Fernán Gonzalez, 14, 28009 Madrid;40.42344190000001;-3.6743499;28009;20;;Reabierto, Latino;
Los Cinco Restaurant & Bakery;Mediterráneo;8,8;162;Calle de Fernández de los Ríos, 63, 28015 Madrid;40.4352289;-3.712914399999999;28015;12;;Con amigos, Familia, Grupos, Hamburguesas, Reabierto;
Miss Sushi - Avenida de Brasil;Japonés;8,9;3651;Av. de Brasil, 16, 28020 Madrid;40.4554955;-3.6931649;28020;20;;Con amigos, Cumpleaños, Despedida de solter@, Grupos, Para niños, Romántico, Terraza, Poke, Sushi, Tartar, Día de la Madre, Día del Padre, Fin de Año y Año Nuevo, Nochebuena y Navidad, Reabierto, Restaurant Week, SABOREA ASIA, San Valentín, Asiático;
Grama Lounge;De Fusión;8,9;1381;Calle de la Cruz, 19, 28012 Madrid;40.41549029999999;-3.7016911;28012;20;;Brunch, Comuniones, Con amigos, Cumpleaños, Despedida de solter@, Familia, De cuchara, Hamburguesas, Marisco, Pinchos y Tapas, Certificado de Excelencia TripAdvisor 2018, Día de la Madre, Día del Padre, Family Days, Reabierto;
Cruz Blanca Las Murallas - Menéndez Pelayo;Español;8,9;148;Av. de Menéndez Pelayo, 47, 28009 Madrid;40.416771;-3.678013999999999;28009;30;;Afterwork, Con amigos, Familia, Fiestas San Isidro, Arroces, Carnes, Cocido, De cuchara, Paella, Pinchos y Tapas, Reabierto, Europeo;
El Rincón de Esteban;Mediterráneo;8,9;642;Calle de Sta. Catalina, 3, 28014 Madrid;40.4158784;-3.6976282;28014;27;Este restaurante, que lleva el nombre de su dueño Esteban González, es el resultado del esfuerzo de toda una vida (nadie dijo que fuera fácil) por cumplir un sueño. El Rincón de Esteban ofrece una cocina clásica con productos de temporada y no es raro encontrar en sus mesas a personajes famosos del mundo de la política. Entre sus platos más conocidos encontramos el ‘Manda huevos’ (en honor a Don Federico Trillo), el foie de oca al Pedro Ximenez y pasas de Corinto hecho en casa, la perdiz a la toledana o la paletilla de lechal con patatas panaderas. Ricos guisos de cuchara como las alubias de Tolosa, las patatas revolconas o el cocido madrileño salpican su carta. Y, sin duda, los más golosos tendrán que reservarse para probar los borrachos rellenos de crema y nata (bien de dulce).;Familia, Terraza, Carnes, Cochinillo, Cordero, Selección Insider - Mediterráneos, Selección Insider - Terrazas, Certificado de Excelencia TripAdvisor 2018, Día del Padre, Fin de Año y Año Nuevo, Nochebuena y Navidad, Reabierto;
